currency,valid_from,eur_exchange_rate,rate_source,notes
CZK,2024-02-19,0.03928501276762915,ecb_daily,ECB reference rate: 1 EUR = 25.455 CZK
CZK,2024-02-20,0.039325179912698106,ecb_daily,ECB reference rate: 1 EUR = 25.429 CZK
CZK,2024-02-21,0.039401103230890466,ecb_daily,ECB reference rate: 1 EUR = 25.38 CZK
CZK,2024-02-22,0.03951163617685408,ecb_daily,ECB reference rate: 1 EUR = 25.309 CZK
CZK,2024-02-23,0.039441508243275226,ecb_daily,ECB reference rate: 1 EUR = 25.354 CZK
CZK,2024-02-26,0.03942129538376631,ecb_daily,ECB reference rate: 1 EUR = 25.367 CZK
CZK,2024-02-27,0.03947576188220433,ecb_daily,ECB reference rate: 1 EUR = 25.332 CZK
CZK,2024-02-28,0.039444619753865574,ecb_daily,ECB reference rate: 1 EUR = 25.352 CZK
CZK,2024-02-29,0.03942751251823522,ecb_daily,ECB reference rate: 1 EUR = 25.363 CZK
CZK,2024-03-01,0.03947420360794221,ecb_daily,ECB reference rate: 1 EUR = 25.333 CZK
CZK,2024-03-04,0.039438397223536835,ecb_daily,ECB reference rate: 1 EUR = 25.356 CZK
CZK,2024-03-05,0.03944306393720664,ecb_daily,ECB reference rate: 1 EUR = 25.353 CZK
CZK,2024-03-06,0.03943373161402263,ecb_daily,ECB reference rate: 1 EUR = 25.359 CZK
CZK,2024-03-07,0.03943373161402263,ecb_daily,ECB reference rate: 1 EUR = 25.359 CZK
CZK,2024-03-08,0.03951319740793425,ecb_daily,ECB reference rate: 1 EUR = 25.308 CZK
CZK,2024-03-11,0.03949135139404471,ecb_daily,ECB reference rate: 1 EUR = 25.322 CZK
CZK,2024-03-12,0.03956948401392846,ecb_daily,ECB reference rate: 1 EUR = 25.272 CZK
CZK,2024-03-13,0.03956791833181656,ecb_daily,ECB reference rate: 1 EUR = 25.273 CZK
CZK,2024-03-14,0.039685689340423845,ecb_daily,ECB reference rate: 1 EUR = 25.198 CZK
CZK,2024-03-15,0.03973615195104506,ecb_daily,ECB reference rate: 1 EUR = 25.166 CZK
CZK,2024-03-18,0.03968253968253968,ecb_daily,ECB reference rate: 1 EUR = 25.2 CZK
CZK,2024-03-19,0.03957574798163685,ecb_daily,ECB reference rate: 1 EUR = 25.268 CZK
CZK,2024-03-20,0.03954288425797777,ecb_daily,ECB reference rate: 1 EUR = 25.289 CZK
CZK,2024-03-21,0.03961494275640772,ecb_daily,ECB reference rate: 1 EUR = 25.243 CZK
CZK,2024-03-22,0.03941508020968823,ecb_daily,ECB reference rate: 1 EUR = 25.371 CZK
CZK,2024-03-25,0.03957888070925354,ecb_daily,ECB reference rate: 1 EUR = 25.266 CZK
CZK,2024-03-26,0.03956165684218855,ecb_daily,ECB reference rate: 1 EUR = 25.277 CZK
CZK,2024-03-27,0.03949603064891979,ecb_daily,ECB reference rate: 1 EUR = 25.319 CZK
CZK,2024-03-28,0.03951788184153329,ecb_daily,ECB reference rate: 1 EUR = 25.305 CZK
CZK,2024-04-02,0.03943062182090611,ecb_daily,ECB reference rate: 1 EUR = 25.361 CZK
CZK,2024-04-03,0.039444619753865574,ecb_daily,ECB reference rate: 1 EUR = 25.352 CZK
CZK,2024-04-04,0.03949135139404471,ecb_daily,ECB reference rate: 1 EUR = 25.322 CZK
CZK,2024-04-05,0.03954757573360753,ecb_daily,ECB reference rate: 1 EUR = 25.286 CZK
CZK,2024-04-08,0.039441508243275226,ecb_daily,ECB reference rate: 1 EUR = 25.354 CZK
CZK,2024-04-09,0.039401103230890466,ecb_daily,ECB reference rate: 1 EUR = 25.38 CZK
CZK,2024-04-10,0.03941974140649637,ecb_daily,ECB reference rate: 1 EUR = 25.368 CZK
CZK,2024-04-11,0.03938248267170762,ecb_daily,ECB reference rate: 1 EUR = 25.392 CZK
CZK,2024-04-12,0.03946797174093224,ecb_daily,ECB reference rate: 1 EUR = 25.337 CZK
CZK,2024-04-15,0.039488232506712996,ecb_daily,ECB reference rate: 1 EUR = 25.324 CZK
CZK,2024-04-16,0.03966679888932963,ecb_daily,ECB reference rate: 1 EUR = 25.21 CZK
CZK,2024-04-17,0.03963849690819724,ecb_daily,ECB reference rate: 1 EUR = 25.228 CZK
CZK,2024-04-18,0.039597687495050285,ecb_daily,ECB reference rate: 1 EUR = 25.254 CZK
CZK,2024-04-19,0.03957731428345273,ecb_daily,ECB reference rate: 1 EUR = 25.267 CZK
CZK,2024-04-22,0.039564787339268055,ecb_daily,ECB reference rate: 1 EUR = 25.275 CZK
CZK,2024-04-23,0.03959455178967374,ecb_daily,ECB reference rate: 1 EUR = 25.256 CZK
CZK,2024-04-24,0.03961651216226923,ecb_daily,ECB reference rate: 1 EUR = 25.242 CZK
CZK,2024-04-25,0.03975826972010178,ecb_daily,ECB reference rate: 1 EUR = 25.152 CZK
CZK,2024-04-26,0.039739310125576216,ecb_daily,ECB reference rate: 1 EUR = 25.164 CZK
CZK,2024-04-29,0.039721946375372394,ecb_daily,ECB reference rate: 1 EUR = 25.175 CZK
CZK,2024-04-30,0.03977724741447892,ecb_daily,ECB reference rate: 1 EUR = 25.14 CZK
CZK,2024-05-02,0.03985651654045436,ecb_daily,ECB reference rate: 1 EUR = 25.09 CZK
CZK,2024-05-03,0.03996003996003996,ecb_daily,ECB reference rate: 1 EUR = 25.025 CZK
CZK,2024-05-06,0.040008001600320066,ecb_daily,ECB reference rate: 1 EUR = 24.995 CZK
CZK,2024-05-07,0.03997761253697929,ecb_daily,ECB reference rate: 1 EUR = 25.014 CZK
CZK,2024-05-08,0.03994248282473238,ecb_daily,ECB reference rate: 1 EUR = 25.036 CZK
CZK,2024-05-09,0.04010427110487267,ecb_daily,ECB reference rate: 1 EUR = 24.935 CZK
CZK,2024-05-10,0.04010266281681104,ecb_daily,ECB reference rate: 1 EUR = 24.936 CZK
CZK,2024-05-13,0.04035675370273215,ecb_daily,ECB reference rate: 1 EUR = 24.779 CZK
CZK,2024-05-14,0.04040404040404041,ecb_daily,ECB reference rate: 1 EUR = 24.75 CZK
CZK,2024-05-15,0.04037793749495276,ecb_daily,ECB reference rate: 1 EUR = 24.766 CZK
CZK,2024-05-16,0.040471083410902914,ecb_daily,ECB reference rate: 1 EUR = 24.709 CZK
CZK,2024-05-17,0.0404498017959712,ecb_daily,ECB reference rate: 1 EUR = 24.722 CZK
CZK,2024-05-20,0.04040730564085986,ecb_daily,ECB reference rate: 1 EUR = 24.748 CZK
CZK,2024-05-21,0.04051535531966616,ecb_daily,ECB reference rate: 1 EUR = 24.682 CZK
CZK,2024-05-22,0.04040730564085986,ecb_daily,ECB reference rate: 1 EUR = 24.748 CZK
CZK,2024-05-23,0.0404236397445226,ecb_daily,ECB reference rate: 1 EUR = 24.738 CZK
CZK,2024-05-24,0.04042690815006468,ecb_daily,ECB reference rate: 1 EUR = 24.736 CZK
CZK,2024-05-27,0.04043181174948449,ecb_daily,ECB reference rate: 1 EUR = 24.733 CZK
CZK,2024-05-28,0.04055972419387548,ecb_daily,ECB reference rate: 1 EUR = 24.655 CZK
CZK,2024-05-29,0.04043508147668917,ecb_daily,ECB reference rate: 1 EUR = 24.731 CZK
CZK,2024-05-30,0.04037141703673799,ecb_daily,ECB reference rate: 1 EUR = 24.77 CZK
CZK,2024-05-31,0.040471083410902914,ecb_daily,ECB reference rate: 1 EUR = 24.709 CZK
CZK,2024-06-03,0.04044652968775279,ecb_daily,ECB reference rate: 1 EUR = 24.724 CZK
CZK,2024-06-04,0.040395879620278734,ecb_daily,ECB reference rate: 1 EUR = 24.755 CZK
CZK,2024-06-05,0.040561369351829316,ecb_daily,ECB reference rate: 1 EUR = 24.654 CZK
CZK,2024-06-06,0.040597596622279956,ecb_daily,ECB reference rate: 1 EUR = 24.632 CZK
CZK,2024-06-07,0.04068844854945681,ecb_daily,ECB reference rate: 1 EUR = 24.577 CZK
CZK,2024-06-10,0.040591005033284625,ecb_daily,ECB reference rate: 1 EUR = 24.636 CZK
CZK,2024-06-11,0.04047599773334413,ecb_daily,ECB reference rate: 1 EUR = 24.706 CZK
CZK,2024-06-12,0.04050879040751843,ecb_daily,ECB reference rate: 1 EUR = 24.686 CZK
CZK,2024-06-13,0.04048746912830479,ecb_daily,ECB reference rate: 1 EUR = 24.699 CZK
CZK,2024-06-14,0.04042690815006468,ecb_daily,ECB reference rate: 1 EUR = 24.736 CZK
CZK,2024-06-17,0.04048746912830479,ecb_daily,ECB reference rate: 1 EUR = 24.699 CZK
CZK,2024-06-18,0.04037630718294505,ecb_daily,ECB reference rate: 1 EUR = 24.767 CZK
CZK,2024-06-19,0.04014452027298274,ecb_daily,ECB reference rate: 1 EUR = 24.91 CZK
CZK,2024-06-20,0.040163868583821996,ecb_daily,ECB reference rate: 1 EUR = 24.898 CZK
CZK,2024-06-21,0.04008176680428073,ecb_daily,ECB reference rate: 1 EUR = 24.949 CZK
CZK,2024-06-24,0.04017193588559032,ecb_daily,ECB reference rate: 1 EUR = 24.893 CZK
CZK,2024-06-25,0.04029171199484266,ecb_daily,ECB reference rate: 1 EUR = 24.819 CZK
CZK,2024-06-26,0.0401977730433734,ecb_daily,ECB reference rate: 1 EUR = 24.877 CZK
CZK,2024-06-27,0.0401074880680223,ecb_daily,ECB reference rate: 1 EUR = 24.933 CZK
CZK,2024-06-28,0.03996003996003996,ecb_daily,ECB reference rate: 1 EUR = 25.025 CZK
CZK,2024-07-01,0.03992334717342702,ecb_daily,ECB reference rate: 1 EUR = 25.048 CZK
CZK,2024-07-02,0.03970617431010522,ecb_daily,ECB reference rate: 1 EUR = 25.185 CZK
CZK,2024-07-03,0.03969199015638644,ecb_daily,ECB reference rate: 1 EUR = 25.194 CZK
CZK,2024-07-04,0.03977250129260629,ecb_daily,ECB reference rate: 1 EUR = 25.143 CZK
CZK,2024-07-05,0.03967939052456154,ecb_daily,ECB reference rate: 1 EUR = 25.202 CZK
CZK,2024-07-08,0.03974246880216199,ecb_daily,ECB reference rate: 1 EUR = 25.162 CZK
CZK,2024-07-09,0.03963378383734295,ecb_daily,ECB reference rate: 1 EUR = 25.231 CZK
CZK,2024-07-10,0.0394026557389968,ecb_daily,ECB reference rate: 1 EUR = 25.379 CZK
CZK,2024-07-11,0.03943062182090611,ecb_daily,ECB reference rate: 1 EUR = 25.361 CZK
CZK,2024-07-12,0.03946174184128487,ecb_daily,ECB reference rate: 1 EUR = 25.341 CZK
CZK,2024-07-15,0.0393360081818897,ecb_daily,ECB reference rate: 1 EUR = 25.422 CZK
CZK,2024-07-16,0.039444619753865574,ecb_daily,ECB reference rate: 1 EUR = 25.352 CZK
CZK,2024-07-17,0.039541320680110716,ecb_daily,ECB reference rate: 1 EUR = 25.29 CZK
CZK,2024-07-18,0.039582013932868906,ecb_daily,ECB reference rate: 1 EUR = 25.264 CZK
CZK,2024-07-19,0.03958671469854717,ecb_daily,ECB reference rate: 1 EUR = 25.261 CZK
CZK,2024-07-22,0.03963378383734295,ecb_daily,ECB reference rate: 1 EUR = 25.231 CZK
CZK,2024-07-23,0.03942906710827222,ecb_daily,ECB reference rate: 1 EUR = 25.362 CZK
CZK,2024-07-24,0.03933136676499508,ecb_daily,ECB reference rate: 1 EUR = 25.425 CZK
CZK,2024-07-25,0.03938713616132971,ecb_daily,ECB reference rate: 1 EUR = 25.389 CZK
CZK,2024-07-26,0.039416633819471816,ecb_daily,ECB reference rate: 1 EUR = 25.37 CZK
CZK,2024-07-29,0.03941508020968823,ecb_daily,ECB reference rate: 1 EUR = 25.371 CZK
CZK,2024-07-30,0.039325179912698106,ecb_daily,ECB reference rate: 1 EUR = 25.429 CZK
CZK,2024-07-31,0.03928192638566995,ecb_daily,ECB reference rate: 1 EUR = 25.457 CZK
CZK,2024-08-01,0.039286556140488725,ecb_daily,ECB reference rate: 1 EUR = 25.454 CZK
CZK,2024-08-02,0.03957104981995172,ecb_daily,ECB reference rate: 1 EUR = 25.271 CZK
CZK,2024-08-05,0.039503831871691555,ecb_daily,ECB reference rate: 1 EUR = 25.314 CZK
CZK,2024-08-06,0.03954757573360753,ecb_daily,ECB reference rate: 1 EUR = 25.286 CZK
CZK,2024-08-07,0.03957261574990107,ecb_daily,ECB reference rate: 1 EUR = 25.27 CZK
CZK,2024-08-08,0.03956791833181656,ecb_daily,ECB reference rate: 1 EUR = 25.273 CZK
CZK,2024-08-09,0.0396290718871364,ecb_daily,ECB reference rate: 1 EUR = 25.234 CZK
CZK,2024-08-12,0.03971721344030503,ecb_daily,ECB reference rate: 1 EUR = 25.178 CZK
CZK,2024-08-13,0.03967781613300004,ecb_daily,ECB reference rate: 1 EUR = 25.203 CZK
CZK,2024-08-14,0.03968726435686788,ecb_daily,ECB reference rate: 1 EUR = 25.197 CZK
CZK,2024-08-15,0.03968253968253968,ecb_daily,ECB reference rate: 1 EUR = 25.2 CZK
CZK,2024-08-16,0.039621221126035104,ecb_daily,ECB reference rate: 1 EUR = 25.239 CZK
CZK,2024-08-19,0.03971248163297724,ecb_daily,ECB reference rate: 1 EUR = 25.181 CZK
CZK,2024-08-20,0.03974878766197631,ecb_daily,ECB reference rate: 1 EUR = 25.158 CZK
CZK,2024-08-21,0.039824771007566706,ecb_daily,ECB reference rate: 1 EUR = 25.11 CZK
CZK,2024-08-22,0.03985333970986769,ecb_daily,ECB reference rate: 1 EUR = 25.092 CZK
CZK,2024-08-23,0.03987558816492543,ecb_daily,ECB reference rate: 1 EUR = 25.078 CZK
CZK,2024-08-26,0.03994567388351842,ecb_daily,ECB reference rate: 1 EUR = 25.034 CZK
CZK,2024-08-27,0.03994567388351842,ecb_daily,ECB reference rate: 1 EUR = 25.034 CZK
CZK,2024-08-28,0.039915379395681155,ecb_daily,ECB reference rate: 1 EUR = 25.053 CZK
CZK,2024-08-29,0.03993131813281157,ecb_daily,ECB reference rate: 1 EUR = 25.043 CZK
CZK,2024-08-30,0.039950461427829494,ecb_daily,ECB reference rate: 1 EUR = 25.031 CZK
CZK,2024-09-02,0.039928129367139145,ecb_daily,ECB reference rate: 1 EUR = 25.045 CZK
CZK,2024-09-03,0.039886721710342625,ecb_daily,ECB reference rate: 1 EUR = 25.071 CZK
CZK,2024-09-04,0.0398628717212788,ecb_daily,ECB reference rate: 1 EUR = 25.086 CZK
CZK,2024-09-05,0.039956846605665876,ecb_daily,ECB reference rate: 1 EUR = 25.027 CZK
CZK,2024-09-06,0.03994567388351842,ecb_daily,ECB reference rate: 1 EUR = 25.034 CZK
CZK,2024-09-09,0.03991856612510479,ecb_daily,ECB reference rate: 1 EUR = 25.051 CZK
CZK,2024-09-10,0.039907414797669405,ecb_daily,ECB reference rate: 1 EUR = 25.058 CZK
CZK,2024-09-11,0.03985969387755102,ecb_daily,ECB reference rate: 1 EUR = 25.088 CZK
CZK,2024-09-12,0.03980574795000398,ecb_daily,ECB reference rate: 1 EUR = 25.122 CZK
CZK,2024-09-13,0.039766174891637175,ecb_daily,ECB reference rate: 1 EUR = 25.147 CZK
CZK,2024-09-16,0.03979624323463865,ecb_daily,ECB reference rate: 1 EUR = 25.128 CZK
CZK,2024-09-17,0.03980099502487562,ecb_daily,ECB reference rate: 1 EUR = 25.125 CZK
CZK,2024-09-18,0.03988831272437176,ecb_daily,ECB reference rate: 1 EUR = 25.07 CZK
CZK,2024-09-19,0.039870818547904786,ecb_daily,ECB reference rate: 1 EUR = 25.081 CZK
CZK,2024-09-20,0.03987558816492543,ecb_daily,ECB reference rate: 1 EUR = 25.078 CZK
CZK,2024-09-23,0.03984381225595665,ecb_daily,ECB reference rate: 1 EUR = 25.098 CZK
CZK,2024-09-24,0.03975352812562115,ecb_daily,ECB reference rate: 1 EUR = 25.155 CZK
CZK,2024-09-25,0.03980416351550372,ecb_daily,ECB reference rate: 1 EUR = 25.123 CZK
CZK,2024-09-26,0.03974720775865496,ecb_daily,ECB reference rate: 1 EUR = 25.159 CZK
CZK,2024-09-27,0.03974878766197631,ecb_daily,ECB reference rate: 1 EUR = 25.158 CZK
CZK,2024-09-30,0.03970775095298602,ecb_daily,ECB reference rate: 1 EUR = 25.184 CZK
CZK,2024-10-01,0.03956948401392846,ecb_daily,ECB reference rate: 1 EUR = 25.272 CZK
CZK,2024-10-02,0.03950071101279823,ecb_daily,ECB reference rate: 1 EUR = 25.316 CZK
CZK,2024-10-03,0.03943684189770083,ecb_daily,ECB reference rate: 1 EUR = 25.357 CZK
CZK,2024-10-04,0.03945240067858129,ecb_daily,ECB reference rate: 1 EUR = 25.347 CZK
CZK,2024-10-07,0.039453957231910364,ecb_daily,ECB reference rate: 1 EUR = 25.346 CZK
CZK,2024-10-08,0.03950539248607435,ecb_daily,ECB reference rate: 1 EUR = 25.313 CZK
CZK,2024-10-09,0.03945084424806691,ecb_daily,ECB reference rate: 1 EUR = 25.348 CZK
CZK,2024-10-10,0.03949915076825848,ecb_daily,ECB reference rate: 1 EUR = 25.317 CZK
CZK,2024-10-11,0.03953663068833274,ecb_daily,ECB reference rate: 1 EUR = 25.293 CZK
CZK,2024-10-14,0.0395835807307129,ecb_daily,ECB reference rate: 1 EUR = 25.263 CZK
CZK,2024-10-15,0.03961651216226923,ecb_daily,ECB reference rate: 1 EUR = 25.242 CZK
CZK,2024-10-16,0.03953194180898166,ecb_daily,ECB reference rate: 1 EUR = 25.296 CZK
CZK,2024-10-17,0.03959455178967374,ecb_daily,ECB reference rate: 1 EUR = 25.256 CZK
CZK,2024-10-18,0.03963692576003805,ecb_daily,ECB reference rate: 1 EUR = 25.229 CZK
CZK,2024-10-21,0.03957574798163685,ecb_daily,ECB reference rate: 1 EUR = 25.268 CZK
CZK,2024-10-22,0.0396008236971329,ecb_daily,ECB reference rate: 1 EUR = 25.252 CZK
CZK,2024-10-23,0.03962750148603131,ecb_daily,ECB reference rate: 1 EUR = 25.235 CZK
CZK,2024-10-24,0.03963535473642489,ecb_daily,ECB reference rate: 1 EUR = 25.23 CZK
CZK,2024-10-25,0.039603960396039604,ecb_daily,ECB reference rate: 1 EUR = 25.25 CZK
CZK,2024-10-28,0.03945084424806691,ecb_daily,ECB reference rate: 1 EUR = 25.348 CZK
CZK,2024-10-29,0.03941352672237112,ecb_daily,ECB reference rate: 1 EUR = 25.372 CZK
CZK,2024-10-30,0.039405761122276076,ecb_daily,ECB reference rate: 1 EUR = 25.377 CZK
CZK,2024-10-31,0.03948355509930114,ecb_daily,ECB reference rate: 1 EUR = 25.327 CZK
CZK,2024-11-01,0.03947887879984209,ecb_daily,ECB reference rate: 1 EUR = 25.33 CZK
CZK,2024-11-04,0.039544447959506485,ecb_daily,ECB reference rate: 1 EUR = 25.288 CZK
CZK,2024-11-05,0.03945862762893106,ecb_daily,ECB reference rate: 1 EUR = 25.343 CZK
CZK,2024-11-06,0.03946485654524646,ecb_daily,ECB reference rate: 1 EUR = 25.339 CZK
CZK,2024-11-07,0.039585147652600745,ecb_daily,ECB reference rate: 1 EUR = 25.262 CZK
CZK,2024-11-08,0.039669946048873375,ecb_daily,ECB reference rate: 1 EUR = 25.208 CZK
CZK,2024-11-11,0.03946485654524646,ecb_daily,ECB reference rate: 1 EUR = 25.339 CZK
CZK,2024-11-12,0.03938558487593541,ecb_daily,ECB reference rate: 1 EUR = 25.39 CZK
CZK,2024-11-13,0.03953350464518679,ecb_daily,ECB reference rate: 1 EUR = 25.295 CZK
CZK,2024-11-14,0.03951788184153329,ecb_daily,ECB reference rate: 1 EUR = 25.305 CZK
CZK,2024-11-15,0.03954757573360753,ecb_daily,ECB reference rate: 1 EUR = 25.286 CZK
CZK,2024-11-18,0.03955383276639506,ecb_daily,ECB reference rate: 1 EUR = 25.282 CZK
CZK,2024-11-19,0.039550704002531245,ecb_daily,ECB reference rate: 1 EUR = 25.284 CZK
CZK,2024-11-20,0.03954757573360753,ecb_daily,ECB reference rate: 1 EUR = 25.286 CZK
CZK,2024-11-21,0.039453957231910364,ecb_daily,ECB reference rate: 1 EUR = 25.346 CZK
CZK,2024-11-22,0.03943528669453427,ecb_daily,ECB reference rate: 1 EUR = 25.358 CZK
CZK,2024-11-25,0.03953350464518679,ecb_daily,ECB reference rate: 1 EUR = 25.295 CZK
CZK,2024-11-26,0.039535067604965606,ecb_daily,ECB reference rate: 1 EUR = 25.294 CZK
CZK,2024-11-27,0.03957731428345273,ecb_daily,ECB reference rate: 1 EUR = 25.267 CZK
CZK,2024-11-28,0.03957104981995172,ecb_daily,ECB reference rate: 1 EUR = 25.271 CZK
CZK,2024-11-29,0.03959455178967374,ecb_daily,ECB reference rate: 1 EUR = 25.256 CZK
CZK,2024-12-02,0.03957888070925354,ecb_daily,ECB reference rate: 1 EUR = 25.266 CZK
CZK,2024-12-03,0.03964478274659055,ecb_daily,ECB reference rate: 1 EUR = 25.224 CZK
CZK,2024-12-04,0.039688839498333066,ecb_daily,ECB reference rate: 1 EUR = 25.196 CZK
CZK,2024-12-05,0.03976775630318937,ecb_daily,ECB reference rate: 1 EUR = 25.146 CZK
CZK,2024-12-06,0.039824771007566706,ecb_daily,ECB reference rate: 1 EUR = 25.11 CZK
CZK,2024-12-09,0.03985175148447774,ecb_daily,ECB reference rate: 1 EUR = 25.093 CZK
CZK,2024-12-10,0.03984381225595665,ecb_daily,ECB reference rate: 1 EUR = 25.098 CZK
CZK,2024-12-11,0.039813672014969936,ecb_daily,ECB reference rate: 1 EUR = 25.117 CZK
CZK,2024-12-12,0.03989626969878316,ecb_daily,ECB reference rate: 1 EUR = 25.065 CZK
CZK,2024-12-13,0.0399696230864543,ecb_daily,ECB reference rate: 1 EUR = 25.019 CZK
CZK,2024-12-16,0.03994248282473238,ecb_daily,ECB reference rate: 1 EUR = 25.036 CZK
CZK,2024-12-17,0.03989786147462496,ecb_daily,ECB reference rate: 1 EUR = 25.064 CZK
CZK,2024-12-18,0.03979782703864369,ecb_daily,ECB reference rate: 1 EUR = 25.127 CZK
CZK,2024-12-19,0.03979782703864369,ecb_daily,ECB reference rate: 1 EUR = 25.127 CZK
CZK,2024-12-20,0.03980733251064846,ecb_daily,ECB reference rate: 1 EUR = 25.121 CZK
CZK,2024-12-23,0.0397377309755613,ecb_daily,ECB reference rate: 1 EUR = 25.165 CZK
CZK,2024-12-24,0.03978516013526954,ecb_daily,ECB reference rate: 1 EUR = 25.135 CZK
CZK,2024-12-27,0.0396809650410698,ecb_daily,ECB reference rate: 1 EUR = 25.201 CZK
CZK,2024-12-30,0.039641639578212956,ecb_daily,ECB reference rate: 1 EUR = 25.226 CZK
CZK,2024-12-31,0.03970617431010522,ecb_daily,ECB reference rate: 1 EUR = 25.185 CZK
CZK,2025-01-02,0.03971879096000318,ecb_daily,ECB reference rate: 1 EUR = 25.177 CZK
CZK,2025-01-03,0.03973615195104506,ecb_daily,ECB reference rate: 1 EUR = 25.166 CZK
CZK,2025-01-06,0.039755108531446294,ecb_daily,ECB reference rate: 1 EUR = 25.154 CZK
CZK,2025-01-07,0.039781994669212714,ecb_daily,ECB reference rate: 1 EUR = 25.137 CZK
CZK,2025-01-08,0.039761431411530816,ecb_daily,ECB reference rate: 1 EUR = 25.15 CZK
CZK,2025-01-09,0.03981525720656155,ecb_daily,ECB reference rate: 1 EUR = 25.116 CZK
CZK,2025-01-10,0.03985651654045436,ecb_daily,ECB reference rate: 1 EUR = 25.09 CZK
CZK,2025-01-13,0.03963535473642489,ecb_daily,ECB reference rate: 1 EUR = 25.23 CZK
CZK,2025-01-14,0.039535067604965606,ecb_daily,ECB reference rate: 1 EUR = 25.294 CZK
CZK,2025-01-15,0.03965421524308034,ecb_daily,ECB reference rate: 1 EUR = 25.218 CZK
CZK,2025-01-16,0.03963378383734295,ecb_daily,ECB reference rate: 1 EUR = 25.231 CZK
CZK,2025-01-17,0.039580447259054026,ecb_daily,ECB reference rate: 1 EUR = 25.265 CZK
CZK,2025-01-20,0.039668372406680155,ecb_daily,ECB reference rate: 1 EUR = 25.209 CZK
CZK,2025-01-21,0.03971721344030503,ecb_daily,ECB reference rate: 1 EUR = 25.178 CZK
CZK,2025-01-22,0.03977882970683003,ecb_daily,ECB reference rate: 1 EUR = 25.139 CZK
CZK,2025-01-23,0.03977724741447892,ecb_daily,ECB reference rate: 1 EUR = 25.14 CZK
CZK,2025-01-24,0.03984539984858748,ecb_daily,ECB reference rate: 1 EUR = 25.097 CZK
CZK,2025-01-27,0.039837463150346586,ecb_daily,ECB reference rate: 1 EUR = 25.102 CZK
CZK,2025-01-28,0.039854928061854845,ecb_daily,ECB reference rate: 1 EUR = 25.091 CZK
CZK,2025-01-29,0.03980574795000398,ecb_daily,ECB reference rate: 1 EUR = 25.122 CZK
CZK,2025-01-30,0.03980733251064846,ecb_daily,ECB reference rate: 1 EUR = 25.121 CZK
CZK,2025-01-31,0.03973615195104506,ecb_daily,ECB reference rate: 1 EUR = 25.166 CZK
CZK,2025-02-03,0.039597687495050285,ecb_daily,ECB reference rate: 1 EUR = 25.254 CZK
CZK,2025-02-04,0.03972668043858255,ecb_daily,ECB reference rate: 1 EUR = 25.172 CZK
CZK,2025-02-05,0.03978357733927435,ecb_daily,ECB reference rate: 1 EUR = 25.136 CZK
CZK,2025-02-06,0.03977882970683003,ecb_daily,ECB reference rate: 1 EUR = 25.139 CZK
CZK,2025-02-07,0.039827943285008764,ecb_daily,ECB reference rate: 1 EUR = 25.108 CZK
CZK,2025-02-10,0.03988354006301599,ecb_daily,ECB reference rate: 1 EUR = 25.073 CZK
CZK,2025-02-11,0.03983905023704235,ecb_daily,ECB reference rate: 1 EUR = 25.101 CZK
CZK,2025-02-12,0.03988035892323031,ecb_daily,ECB reference rate: 1 EUR = 25.075 CZK
CZK,2025-02-13,0.0399090074629844,ecb_daily,ECB reference rate: 1 EUR = 25.057 CZK
CZK,2025-02-14,0.03993131813281157,ecb_daily,ECB reference rate: 1 EUR = 25.043 CZK
CZK,2025-02-17,0.03991060025542784,ecb_daily,ECB reference rate: 1 EUR = 25.056 CZK
CZK,2025-02-18,0.03984381225595665,ecb_daily,ECB reference rate: 1 EUR = 25.098 CZK
CZK,2025-02-19,0.03983905023704235,ecb_daily,ECB reference rate: 1 EUR = 25.101 CZK
CZK,2025-02-20,0.03988354006301599,ecb_daily,ECB reference rate: 1 EUR = 25.073 CZK
CZK,2025-02-21,0.03986922892911251,ecb_daily,ECB reference rate: 1 EUR = 25.082 CZK
CZK,2025-02-24,0.039901045407389674,ecb_daily,ECB reference rate: 1 EUR = 25.062 CZK
CZK,2025-02-25,0.04009783872649264,ecb_daily,ECB reference rate: 1 EUR = 24.939 CZK
CZK,2025-02-26,0.04008337341670675,ecb_daily,ECB reference rate: 1 EUR = 24.948 CZK
CZK,2025-02-27,0.04002081082162725,ecb_daily,ECB reference rate: 1 EUR = 24.987 CZK
CZK,2025-02-28,0.0399536537616365,ecb_daily,ECB reference rate: 1 EUR = 25.029 CZK
CZK,2025-03-03,0.03984539984858748,ecb_daily,ECB reference rate: 1 EUR = 25.097 CZK
CZK,2025-03-04,0.03996003996003996,ecb_daily,ECB reference rate: 1 EUR = 25.025 CZK
CZK,2025-03-05,0.03992334717342702,ecb_daily,ECB reference rate: 1 EUR = 25.048 CZK
CZK,2025-03-06,0.03992494111071186,ecb_daily,ECB reference rate: 1 EUR = 25.047 CZK
CZK,2025-03-07,0.03997441637352095,ecb_daily,ECB reference rate: 1 EUR = 25.016 CZK
CZK,2025-03-10,0.04006891853988861,ecb_daily,ECB reference rate: 1 EUR = 24.957 CZK
CZK,2025-03-11,0.04005928774586388,ecb_daily,ECB reference rate: 1 EUR = 24.963 CZK
CZK,2025-03-12,0.0399792108103786,ecb_daily,ECB reference rate: 1 EUR = 25.013 CZK
CZK,2025-03-13,0.03985175148447774,ecb_daily,ECB reference rate: 1 EUR = 25.093 CZK
CZK,2025-03-14,0.03997761253697929,ecb_daily,ECB reference rate: 1 EUR = 25.014 CZK
